Mutant,org.apache.commons.math.optimization.fitting.CurveFitterTest[testMath304],org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest[testTrivial],org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest[testMoreEstimatedParametersSimple],org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest[testInconsistentEquations],org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest[testInconsistentSizes],org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest[testRedundantEquations],org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest[testQRColumnsPermutation],org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest[testTwoSets],org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest[testMoreEstimatedParametersUnsorted],org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest[testIllConditioned],org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest[testMath199],org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest[testOneSet],org.apache.commons.math.optimization.general.MinpackTest[testMinpackBox3Dimensional],org.apache.commons.math.optimization.general.MinpackTest[testMinpackLinearFullRank],org.apache.commons.math.optimization.general.MinpackTest[testMinpackLinearRank1ZeroColsAndRows],org.apache.commons.math.optimization.general.MinpackTest[testMinpackJennrichSampson],org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest[testControlParameters],org.apache.commons.math.optimization.general.MinpackTest[testMinpackRosenbrok],org.apache.commons.math.optimization.general.MinpackTest[testMinpackFreudensteinRoth],org.apache.commons.math.optimization.general.MinpackTest[testMinpackHelicalValley],org.apache.commons.math.optimization.fitting.HarmonicFitterTest[testNoError],org.apache.commons.math.optimization.general.MinpackTest[testMinpackOsborne1],org.apache.commons.math.optimization.general.MinpackTest[testMinpackBard],org.apache.commons.math.optimization.fitting.HarmonicFitterTest[testInitialGuess],org.apache.commons.math.optimization.fitting.HarmonicFitterTest[testUnsorted],org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest[testCircleFittingBadInit],org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest[testNonInversible],org.apache.commons.math.optimization.general.MinpackTest[testMinpackOsborne2],org.apache.commons.math.optimization.fitting.CurveFitterTest[testMath303],org.apache.commons.math.optimization.general.MinpackTest[testMinpackPowellSingular],org.apache.commons.math.optimization.fitting.PolynomialFitterTest[testRedundantSolvable],org.apache.commons.math.optimization.general.MinpackTest[testMinpackLinearRank1],org.apache.commons.math.optimization.fitting.HarmonicFitterTest[test1PercentError],org.apache.commons.math.optimization.general.MinpackTest[testMinpackChebyquad],org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest[testNoDependency],org.apache.commons.math.optimization.general.MinpackTest[testMinpackMeyer],org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest[testCircleFitting],org.apache.commons.math.optimization.general.MinpackTest[testMinpackKowalikOsborne],org.apache.commons.math.optimization.general.MinpackTest[testMinpackWatson],org.apache.commons.math.optimization.fitting.PolynomialFitterTest[testNoError],org.apache.commons.math.optimization.fitting.PolynomialFitterTest[testSmallError],org.apache.commons.math.optimization.general.MinpackTest[testMinpackBrownDennis],org.apache.commons.math.optimization.general.MinpackTest[testMinpackBrownAlmostLinear],org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer_ESTest[test0],Total,Equiv?
141,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS, ,0,
1410, , , , , , , , , , , , , , ,PASS,PASS,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS, ,PASS,PASS,PASS, , , ,PASS, ,PASS, ,PASS, ,PASS,PASS,PASS, ,PASS,PASS, ,0,
1411, , , , , , , , , , , , , , ,PASS,PASS,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS, ,PASS,PASS,PASS, , , ,PASS, ,PASS, ,PASS, ,PASS,PASS,PASS, ,PASS,PASS, ,0,
1412, , , , , , , , , , , , , , ,PASS,PASS,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS, ,PASS,PASS,PASS, , , ,PASS, ,PASS, ,PASS, ,PASS,PASS,PASS, ,PASS,PASS, ,0,
1413, , , , , , , , , , , , , , ,FAIL,FAIL,PASS,FAIL,FAIL,FAIL, ,FAIL,FAIL,FAIL, ,EXC,PASS,FAIL, , , ,FAIL, ,FAIL, ,FAIL, ,FAIL,FAIL,EXC, ,FAIL,FAIL, ,18,
1414, , , , , , , , , , , , , , ,FAIL,FAIL,PASS,FAIL,FAIL,FAIL, ,FAIL,FAIL,FAIL, ,EXC,PASS,FAIL, , , ,FAIL, ,FAIL, ,FAIL, ,FAIL,FAIL,EXC, ,FAIL,FAIL, ,18,
1415, , , , , , , , , , , , , , ,FAIL,FAIL,PASS,FAIL,FAIL,FAIL, ,FAIL,FAIL,FAIL, ,EXC,PASS,FAIL, , , ,FAIL, ,FAIL, ,FAIL, ,FAIL,FAIL,EXC, ,FAIL,FAIL, ,18,
1416, , , , , , , , , , , , , , ,PASS,PASS,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS, ,PASS,PASS,PASS, , , ,PASS, ,PASS, ,PASS, ,PASS,PASS,PASS, ,PASS,PASS, ,0,
1417, , , , , , , , , , , , , , ,FAIL,FAIL,PASS,FAIL,FAIL,FAIL, ,FAIL,FAIL,FAIL, ,EXC,PASS,FAIL, , , ,FAIL, ,FAIL, ,FAIL, ,FAIL,FAIL,EXC, ,FAIL,FAIL, ,18,
1418, , , , , , , , , , , , , , ,PASS,PASS,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS, ,PASS,PASS,PASS, , , ,PASS, ,PASS, ,PASS, ,PASS,PASS,PASS, ,PASS,PASS, ,0,
1419, , , , , , , , , , , , , , ,EXC,EXC,FAIL,EXC,EXC,EXC, ,EXC,EXC,EXC, ,EXC,EXC,EXC, , , ,EXC, ,EXC, ,EXC, ,EXC,EXC,EXC, ,EXC,EXC, ,20,
142,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS, ,0,
1420, , , , , , , , , , , , , , ,EXC,EXC,FAIL,EXC,EXC,EXC, ,EXC,EXC,EXC, ,EXC,EXC,EXC, , , ,EXC, ,EXC, ,EXC, ,EXC,EXC,EXC, ,EXC,EXC, ,20,
1421, , , , , , , , , , , , , , ,PASS,FAIL,PASS,FAIL,FAIL,FAIL, ,FAIL,FAIL,FAIL, ,EXC,PASS,FAIL, , , ,PASS, ,FAIL, ,FAIL, ,FAIL,FAIL,EXC, ,FAIL,FAIL, ,16,
1422, , , , , , , , , , , , , , ,EXC,EXC,FAIL,EXC,EXC,EXC, ,EXC,EXC,EXC, ,EXC,EXC,EXC, , , ,EXC, ,EXC, ,EXC, ,EXC,EXC,EXC, ,EXC,EXC, ,20,
1423, , , , , , , , , , , , , , ,EXC,EXC,FAIL,EXC,EXC,EXC, ,EXC,EXC,EXC, ,EXC,EXC,EXC, , , ,EXC, ,EXC, ,EXC, ,EXC,EXC,EXC, ,EXC,EXC, ,20,
1424, , , , , , , , , , , , , , ,EXC,EXC,FAIL,EXC,EXC,EXC, ,EXC,EXC,EXC, ,EXC,EXC,EXC, , , ,EXC, ,EXC, ,EXC, ,EXC,EXC,EXC, ,EXC,EXC, ,20,
1425, , , , , , , , , , , , , , ,FAIL,FAIL,PASS,FAIL,FAIL,FAIL, ,FAIL,FAIL,FAIL, ,EXC,PASS,FAIL, , , ,FAIL, ,FAIL, ,FAIL, ,FAIL,FAIL,EXC, ,FAIL,FAIL, ,18,
1426, , , , , , , , , , , , , , ,EXC,EXC,FAIL,EXC,EXC,EXC, ,EXC,EXC,EXC, ,EXC,EXC,EXC, , , ,EXC, ,EXC, ,EXC, ,EXC,EXC,EXC, ,EXC,EXC, ,20,
1427, , , , , , , , , , , , , , ,FAIL,FAIL,PASS,FAIL,FAIL,FAIL, ,FAIL,FAIL,FAIL, ,EXC,PASS,FAIL, , , ,FAIL, ,FAIL, ,FAIL, ,FAIL,FAIL,EXC, ,FAIL,FAIL, ,18,
1428, , , , , , , , , , , , , , ,FAIL,FAIL,PASS,FAIL,FAIL,FAIL, ,FAIL,FAIL,FAIL, ,EXC,PASS,FAIL, , , ,FAIL, ,FAIL, ,FAIL, ,FAIL,FAIL,EXC, ,FAIL,FAIL, ,18,
1429, , , , , , , , , , , , , , ,FAIL,FAIL,PASS,FAIL,FAIL,FAIL, ,FAIL,FAIL,FAIL, ,EXC,PASS,FAIL, , , ,FAIL, ,FAIL, ,FAIL, ,FAIL,FAIL,EXC, ,FAIL,FAIL, ,18,
143,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS, ,0,
1430, , , , , , , , , , , , , , ,FAIL,FAIL,PASS,FAIL,FAIL,FAIL, ,FAIL,FAIL,FAIL, ,EXC,PASS,FAIL, , , ,FAIL, ,FAIL, ,FAIL, ,FAIL,FAIL,EXC, ,FAIL,FAIL, ,18,
1431, , , , , , , , , , , , , , ,FAIL,FAIL,PASS,FAIL,FAIL,FAIL, ,FAIL,FAIL,FAIL, ,EXC,PASS,FAIL, , , ,FAIL, ,FAIL, ,FAIL, ,FAIL,FAIL,EXC, ,FAIL,FAIL, ,18,
1432, , , , , , , , , , , , , , ,FAIL,FAIL,PASS,FAIL,FAIL,FAIL, ,FAIL,FAIL,FAIL, ,EXC,PASS,FAIL, , , ,FAIL, ,FAIL, ,FAIL, ,FAIL,FAIL,EXC, ,FAIL,FAIL, ,18,
1433, , , , , , , , , , , , , , ,EXC,EXC,FAIL,EXC,EXC,EXC, ,EXC,EXC,EXC, ,EXC,EXC,EXC, , , ,EXC, ,EXC, ,EXC, ,EXC,EXC,EXC, ,EXC,EXC, ,20,
1434, , , , , , , , , , , , , , ,PASS,FAIL,FAIL,PASS,FAIL,FAIL, ,FAIL,FAIL,PASS, ,PASS,PASS,FAIL, , , ,PASS, ,FAIL, ,FAIL, ,FAIL,FAIL,EXC, ,FAIL,FAIL, ,14,
1435, , , , , , , , , , , , , , ,FAIL,FAIL,PASS,FAIL,FAIL,FAIL, ,FAIL,FAIL,FAIL, ,FAIL,PASS,FAIL, , , ,FAIL, ,FAIL, ,FAIL, ,FAIL,FAIL,PASS, ,FAIL,FAIL, ,17,
1436, , , , , , , , , , , , , , ,FAIL,FAIL,PASS,FAIL,FAIL,FAIL, ,FAIL,FAIL,FAIL, ,FAIL,PASS,FAIL, , , ,FAIL, ,FAIL, ,FAIL, ,FAIL,FAIL,PASS, ,FAIL,FAIL, ,17,
1437, , , , , , , , , , , , , , ,FAIL,FAIL,PASS,FAIL,FAIL,FAIL, ,FAIL,FAIL,FAIL, ,PASS,PASS,FAIL, , , ,FAIL, ,FAIL, ,FAIL, ,FAIL,FAIL,FAIL, ,FAIL,FAIL, ,17,
1438, , , , , , , , , , , , , , ,EXC,EXC,FAIL,EXC,EXC,EXC, ,EXC,EXC,EXC, ,EXC,EXC,EXC, , , ,EXC, ,EXC, ,EXC, ,EXC,EXC,EXC, ,EXC,EXC, ,20,
1439, , , , , , , , , , , , , , ,FAIL,FAIL,PASS,FAIL,FAIL,FAIL, ,FAIL,FAIL,FAIL, ,PASS,PASS,FAIL, , , ,FAIL, ,FAIL, ,FAIL, ,FAIL,FAIL,FAIL, ,FAIL,FAIL, ,17,
144,FAIL,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,FAIL, ,8,
1440, , , , , , , , , , , , , , ,FAIL,FAIL,PASS,FAIL,FAIL,FAIL, ,FAIL,FAIL,FAIL, ,PASS,PASS,FAIL, , , ,FAIL, ,FAIL, ,FAIL, ,FAIL,FAIL,FAIL, ,FAIL,FAIL, ,17,
1441, , , , , , , , , , , , , , ,EXC,EXC,FAIL,EXC,EXC,EXC, ,EXC,EXC,EXC, ,EXC,EXC,EXC, , , ,EXC, ,EXC, ,EXC, ,EXC,EXC,EXC, ,EXC,EXC, ,20,
1442, , , , , , , , , , , , , , ,FAIL,FAIL,PASS,FAIL,FAIL,FAIL, ,FAIL,FAIL,FAIL, ,PASS,PASS,FAIL, , , ,FAIL, ,FAIL, ,FAIL, ,FAIL,FAIL,FAIL, ,FAIL,FAIL, ,17,
1443, , , , , , , , , , , , , , ,PASS,PASS,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS, ,PASS,PASS,PASS, , , ,PASS, ,PASS, ,PASS, ,PASS,PASS,PASS, ,PASS,PASS, ,0,
1444, , , , , , , , , , , , , , ,EXC,EXC,FAIL,EXC,EXC,EXC, ,EXC,EXC,EXC, ,EXC,EXC,EXC, , , ,EXC, ,EXC, ,EXC, ,EXC,EXC,EXC, ,EXC,EXC, ,20,
1445, , , , , , , , , , , , , , ,EXC,EXC,FAIL,EXC,EXC,EXC, ,EXC,EXC,EXC, ,EXC,EXC,EXC, , , ,EXC, ,EXC, ,EXC, ,EXC,EXC,EXC, ,EXC,EXC, ,20,
1446, , , , , , , , , , , , , , ,PASS,FAIL,PASS,FAIL,FAIL,FAIL, ,FAIL,FAIL,PASS, ,FAIL,PASS,PASS, , , ,PASS, ,FAIL, ,FAIL, ,FAIL,FAIL,EXC, ,FAIL,FAIL, ,14,
1447, , , , , , , , , , , , , , ,EXC,EXC,FAIL,EXC,EXC,EXC, ,EXC,EXC,EXC, ,EXC,EXC,EXC, , , ,EXC, ,EXC, ,EXC, ,EXC,EXC,EXC, ,EXC,EXC, ,20,
1448, , , , , , , , , , , , , , ,PASS,FAIL,PASS,FAIL,FAIL,FAIL, ,FAIL,FAIL,PASS, ,FAIL,PASS,PASS, , , ,PASS, ,FAIL, ,FAIL, ,FAIL,FAIL,EXC, ,FAIL,FAIL, ,14,
1449, , , , , , , , , , , , , , ,EXC,EXC,FAIL,EXC,EXC,EXC, ,EXC,EXC,EXC, ,EXC,EXC,EXC, , , ,EXC, ,EXC, ,EXC, ,EXC,EXC,EXC, ,EXC,EXC, ,20,
145,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC, ,EXC,EXC,EXC,EXC,EXC,FAIL,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC, ,42,
1450, , , , , , , , , , , , , , ,FAIL,FAIL,PASS,FAIL,FAIL,FAIL, ,FAIL,FAIL,PASS, ,EXC,PASS,FAIL, , , ,PASS, ,FAIL, ,FAIL, ,FAIL,FAIL,EXC, ,FAIL,FAIL, ,16,
1451, , , , , , , , , , , , , , ,FAIL,FAIL,PASS,FAIL,FAIL,FAIL, ,FAIL,FAIL,PASS, ,FAIL,PASS,FAIL, , , ,FAIL, ,FAIL, ,FAIL, ,FAIL,FAIL,FAIL, ,FAIL,FAIL, ,17,
1452, , , , , , , , , , , , , , ,FAIL,FAIL,PASS,FAIL,FAIL,FAIL, ,FAIL,FAIL,PASS, ,FAIL,PASS,FAIL, , , ,FAIL, ,FAIL, ,FAIL, ,FAIL,FAIL,FAIL, ,FAIL,FAIL, ,17,
1453, , , , , , , , , , , , , , ,FAIL,FAIL,PASS,FAIL,FAIL,FAIL, ,FAIL,FAIL,FAIL, ,EXC,EXC,FAIL, , , ,FAIL, ,FAIL, ,FAIL, ,FAIL,FAIL,FAIL, ,FAIL,FAIL, ,19,
1454, , , , , , , , , , , , , , ,PASS,FAIL,PASS,FAIL,FAIL,FAIL, ,FAIL,FAIL,PASS, ,FAIL,PASS,PASS, , , ,PASS, ,FAIL, ,FAIL, ,FAIL,FAIL,EXC, ,FAIL,FAIL, ,14,
1455, , , , , , , , , , , , , , ,FAIL,FAIL,PASS,FAIL,FAIL,FAIL, ,FAIL,FAIL,EXC, ,FAIL,EXC,TIME, , , ,FAIL, ,FAIL, ,FAIL, ,FAIL,FAIL,EXC, ,FAIL,FAIL, ,19,
1456, , , , , , , , , , , , , , ,FAIL,FAIL,PASS,FAIL,FAIL,FAIL, ,FAIL,FAIL,EXC, ,FAIL,EXC,TIME, , , ,FAIL, ,FAIL, ,FAIL, ,FAIL,FAIL,EXC, ,FAIL,FAIL, ,19,
1457, , , , , , , , , , , , , , ,PASS,FAIL,PASS,FAIL,FAIL,FAIL, ,FAIL,FAIL,PASS, ,FAIL,PASS,FAIL, , , ,PASS, ,FAIL, ,FAIL, ,FAIL,FAIL,EXC, ,FAIL,FAIL, ,15,
1458, , , , , , , , , , , , , , ,FAIL,FAIL,PASS,FAIL,FAIL,FAIL, ,FAIL,FAIL,EXC, ,FAIL,EXC,TIME, , , ,FAIL, ,FAIL, ,FAIL, ,FAIL,FAIL,EXC, ,FAIL,FAIL, ,19,
1459, , , , , , , , , , , , , , ,FAIL,FAIL,PASS,FAIL,FAIL,FAIL, ,FAIL,FAIL,FAIL, ,EXC,PASS,FAIL, , , ,FAIL, ,FAIL, ,FAIL, ,FAIL,FAIL,EXC, ,FAIL,FAIL, ,18,
146,FAIL,FAIL,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,PASS, ,FAIL,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS, ,8,
1460, , , , , , , , , , , , , , ,FAIL,FAIL,PASS,FAIL,FAIL,FAIL, ,FAIL,FAIL,FAIL, ,EXC,EXC,FAIL, , , ,FAIL, ,FAIL, ,FAIL, ,FAIL,FAIL,EXC, ,FAIL,FAIL, ,19,
1461, , , , , , , , , , , , , , ,FAIL,FAIL,PASS,FAIL,FAIL,FAIL, ,FAIL,FAIL,EXC, ,FAIL,EXC,TIME, , , ,FAIL, ,FAIL, ,FAIL, ,FAIL,FAIL,EXC, ,FAIL,FAIL, ,19,
1462, , , , , , , , , , , , , , ,FAIL,FAIL,PASS,FAIL,FAIL,FAIL, ,FAIL,FAIL,EXC, ,FAIL,EXC,TIME, , , ,FAIL, ,FAIL, ,FAIL, ,FAIL,FAIL,EXC, ,FAIL,FAIL, ,19,
1463, , , , , , , , , , , , , , ,FAIL,FAIL,PASS,FAIL,FAIL,FAIL, ,FAIL,FAIL,FAIL, ,EXC,PASS,FAIL, , , ,FAIL, ,FAIL, ,FAIL, ,FAIL,FAIL,EXC, ,FAIL,FAIL, ,18,
1464, , , , , , , , , , , , , , ,PASS,FAIL,PASS,FAIL,FAIL,FAIL, ,FAIL,FAIL,FAIL, ,EXC,PASS,FAIL, , , ,PASS, ,FAIL, ,FAIL, ,FAIL,FAIL,FAIL, ,FAIL,FAIL, ,16,
1465, , , , , , , , , , , , , , ,EXC,EXC,FAIL,EXC,EXC,EXC, ,EXC,EXC,EXC, ,EXC,EXC,EXC, , , ,EXC, ,EXC, ,EXC, ,EXC,EXC,EXC, ,EXC,EXC, ,20,
1466, , , , , , , , , , , , , , ,PASS,PASS,PASS,PASS,PASS,PASS, ,PASS,PASS,PASS, ,PASS,PASS,PASS, , , ,PASS, ,PASS, ,PASS, ,PASS,PASS,PASS, ,PASS,PASS, ,0,
1467, , , , , , , , , , , , , , ,EXC,EXC,FAIL,EXC,EXC,EXC, ,EXC,EXC,EXC, ,EXC,EXC,EXC, , , ,EXC, ,EXC, ,EXC, ,EXC,EXC,EXC, ,EXC,EXC, ,20,
1468, , , , , , , , , , , , , , ,FAIL,FAIL,PASS,FAIL,FAIL,FAIL, ,FAIL,FAIL,FAIL, ,EXC,PASS,FAIL, , , ,FAIL, ,FAIL, ,FAIL, ,FAIL,FAIL,EXC, ,FAIL,FAIL, ,18,
1469, , , , , , , , , , , , , , ,FAIL,FAIL,PASS,FAIL,FAIL,FAIL, ,FAIL,FAIL,FAIL, ,EXC,PASS,FAIL, , , ,FAIL, ,FAIL, ,FAIL, ,FAIL,FAIL,EXC, ,FAIL,FAIL, ,18,
147,FAIL,FAIL,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,PASS, ,FAIL,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS, ,8,
1470, , , , , , , , , , , , , , ,FAIL,FAIL,PASS,FAIL,FAIL,FAIL, ,FAIL,FAIL,FAIL, ,EXC,PASS,FAIL, , , ,FAIL, ,FAIL, ,FAIL, ,FAIL,FAIL,EXC, ,FAIL,FAIL, ,18,
1471, , , , , , , , , , , , , , ,FAIL,FAIL,PASS,FAIL,FAIL,FAIL, ,FAIL,FAIL,FAIL, ,EXC,PASS,FAIL, , , ,FAIL, ,FAIL, ,FAIL, ,FAIL,FAIL,EXC, ,FAIL,FAIL, ,18,
1472, , , , , , , , , , , , , , ,EXC,EXC,FAIL,EXC,EXC,EXC, ,EXC,EXC,EXC, ,EXC,EXC,EXC, , , ,EXC, ,EXC, ,EXC, ,EXC,EXC,EXC, ,EXC,EXC, ,20,
1473, , , , , , , , , , , , , , ,FAIL,FAIL,PASS,FAIL,FAIL,FAIL, ,FAIL,FAIL,FAIL, ,EXC,PASS,FAIL, , , ,FAIL, ,FAIL, ,FAIL, ,FAIL,FAIL,EXC, ,FAIL,FAIL, ,18,
1474,FAIL,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,FAIL,FAIL,PASS,FAIL,PASS,FAIL,PASS,FAIL,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,FAIL,EXC,FAIL,FAIL,FAIL, ,27,
1475,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,FAIL,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC, ,43,
1476,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS, ,0,
1477,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,FAIL,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC, ,43,
1478,FAIL,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,PASS,FAIL,PASS,FAIL,PASS,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL, ,39,
1479,FAIL,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,PASS,FAIL,PASS,FAIL,PASS,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL, ,39,
148,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS, ,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS, ,2,
1480,FAIL,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,PASS,FAIL,PASS,FAIL,PASS,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL, ,39,
1481,FAIL,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,PASS,FAIL,PASS,FAIL,PASS,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL, ,39,
1482,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,FAIL,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC, ,43,
1483,PASS,PASS,FAIL,PASS,FAIL,PASS,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,PASS,FAIL,PASS,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL, ,37,
1484,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,FAIL,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,FAIL,PASS,PASS,PASS,FAIL,PASS, ,7,
1485,EXC,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL,FAIL,FAIL,PASS,FAIL,PASS,FAIL,FAIL,PASS,PASS,FAIL,EXC,EXC,FAIL,PASS,TIME,EXC,PASS,FAIL,PASS,EXC,PASS,PASS,PASS,EXC,FAIL,PASS,FAIL,PASS,FAIL,FAIL, ,22,
